group,rank,recommended,taxon_id,common_name,scientific_name,countries_with_records,observation_count,review_note
fish,563,no,101232,Garra dembecha,Garra dembecha,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,564,no,64100,Strongspine Silverbiddy,Gerres longirostris,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,565,no,102633,Schooling Bannerfish,Heniochus diphreutes,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,566,no,103426,Whitepatch Razorfish,Iniistius aneitensis,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,567,no,103639,Striped Julie,Julidochromis regani,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,568,no,613045,Labeo horie,Labeo horie,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,569,no,104101,Forktail Lates,Lates microlepis,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,570,no,104185,Lepidiolamprologus attenuatus,Lepidiolamprologus attenuatus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,571,no,181024,Fusilier Damsel,Lepidozygus tapeinosoma,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,572,no,474443,Smalltooth Emperor,Lethrinus microdon,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,573,no,55202,Spotcheek Emperor,Lethrinus rubrioperculatus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,574,no,120694,Atlantic Tripletail,Lobotes surinamensis,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,575,no,617217,Malapterurus tanganyikaensis,Malapterurus tanganyikaensis,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,576,no,105192,Marcusenius livingstonii,Marcusenius livingstonii,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,577,no,105261,Mastacembelus ellipsifer,Mastacembelus ellipsifer,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,578,no,105263,Longtail Spiny Eel,Mastacembelus frenatus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,579,no,121458,Sleek Unicornfish,Naso hexacanthus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,580,no,106783,Neolamprologus toae,Neolamprologus toae,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,581,no,107682,Featherfin,Ophthalmotilapia ventralis,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,582,no,107878,Lake Chala Tilapia,Oreochromis hunteri,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,583,no,188050,Parioglossus raoi,Parioglossus raoi,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,584,no,196845,Copper Sweeper,Pempheris oualensis,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,585,no,611617,Petrochromis ephippium,Petrochromis ephippium,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,586,no,109211,Petrochromis polyodon,Petrochromis polyodon,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,587,no,188071,Blubberlip,Plectorhinchus gibbosus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,588,no,196641,Many-host Ghostgoby,Pleurosicya mossambica,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,589,no,611663,Pseudosimochromis marginatus,Pseudosimochromis marginatus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,590,no,133530,Longjaw Mackerel,Rastrelliger kanagurta,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,591,no,111572,Rastrineobola argentea,Rastrineobola argentea,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,592,no,446462,Jewelled Blenny,Salarias fasciatus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,593,no,112162,Eclipse Parrotfish,Scarus russelii,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,594,no,345721,Thin Ghost Pipefish,Solenostomus leptosoma,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,595,no,113691,Lake Victoria squeaker,Synodontis victoriae,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,596,no,58467,Fivestripe Wrasse,Thalassoma quinquevittatum,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,597,no,196593,Twinspot Shrimpgoby,Vanderhorstia ambanoro,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,598,no,114893,Moore's Lamprologus,Variabilichromis moorii,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,599,no,114929,White-edged Lyretail,Variola albimarginata,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,600,no,115063,Xenotilapia boulengeri,Xenotilapia boulengeri,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,1,yes,134942,Common Reed Frog,Hyperolius viridiflavus,1,640,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,2,yes,517053,Guttural Toad,Sclerophrys gutturalis,1,583,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,3,yes,25778,Anchieta's Ridged Frog,Ptychadena anchietae,1,468,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,4,yes,476664,Nile Ridged Frog,Ptychadena nilotica,1,257,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,5,yes,65731,Mainland Reed Frog,Hyperolius substriatus,1,243,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,6,yes,25383,Natal Puddle Frog,Phrynobatrachus natalensis,1,211,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,7,yes,23512,Senegal Running Frog,Kassina senegalensis,1,210,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,8,yes,23413,Peacock Tree Frog,Leptopelis vermiculatus,1,186,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,9,yes,65061,Dwarf Squeaker,Arthroleptis xenodactyloides,1,161,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,10,yes,23440,Yellow-spotted Tree Frog,Leptopelis flavomaculatus,1,161,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,11,yes,23327,argus reed frog,Hyperolius argus,1,159,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,12,yes,26656,Grey Foam-nest Tree Frog,Chiromantis xerampelina,1,155,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,13,yes,517209,Nutt's River Frog,Amietia nutti,1,153,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,14,yes,23385,Peters' Reed Frog,Hyperolius glandicolor,1,153,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,15,yes,134940,Kivu Reed Frog,Hyperolius kivuensis,1,143,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,16,yes,23455,Fornasini's Spiny Reed Frog,Afrixalus fornasini,1,126,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,17,yes,326305,Common Squeaker,Arthroleptis stenodactylus,1,126,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,18,yes,25362,Eastern puddle frog,Phrynobatrachus acridoides,1,122,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,19,yes,26261,Crowned bullfrog,Hoplobatrachus occipitalis,1,114,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,20,yes,517052,Garman's Toad,Sclerophrys garmani,1,112,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,21,yes,24899,Red-Banded Rubber Frog,Phrynomantis bifasciatus,1,104,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,22,yes,23342,Tinker Reed Frog,Hyperolius tuberilinguis,1,100,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,23,yes,25459,Müller's Clawed Frog,Xenopus muelleri,1,98,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,24,yes,64917,Amani River Frog,Amietia tenuoplicata,1,97,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,25,yes,517057,Eastern Flat-backed Toad,Sclerophrys pusilla,1,93,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,26,yes,26655,Peters' Foam-nest Tree Frog,Chiromantis petersii,1,92,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,27,yes,23450,Delicate Spiny Reed Frog,Afrixalus delicatus,1,86,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,28,yes,24462,Mottled Shovel-nosed Frog,Hemisus marmoratus,1,84,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,29,yes,517048,Egyptian Toad,Sclerophrys regularis,1,76,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,30,yes,23343,Parker's Reed Frog,Hyperolius parkeri,1,74,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,31,yes,25451,Marsabit Clawed Frog,Xenopus borealis,1,67,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,32,yes,517208,Kisolo Toad,Sclerophrys kisoloensis,1,65,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,33,yes,23411,Ruby-eyed Tree Frog,Leptopelis uluguruensis,1,62,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,34,yes,23423,Bocage's Tree Frog,Leptopelis bocagii,1,60,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,35,yes,24594,Ahl's Squeaker,Arthroleptis affinis,1,58,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,36,yes,23323,Water Lily Reed Frog,Hyperolius pusillus,1,58,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,37,yes,464519,Howell's Reed Frog,Hyperolius howelli,1,57,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,38,yes,517049,Subdesert Toad,Sclerophrys xeros,1,57,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,39,yes,23339,Mitchell's Reed Frog,Hyperolius mitchelli,1,55,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,40,yes,21851,Loveridges Snouted Toad,Mertensophryne micranotis,1,54,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,41,yes,64835,Four-lined Spiny Reed Frog,Afrixalus quadrivittatus,1,51,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,42,yes,23405,Kisenyi Forest Tree Frog,Leptopelis kivuensis,1,47,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,43,yes,25369,Mababe puddle frog,Phrynobatrachus mababiensis,1,47,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,44,yes,1250330,Red-legged Wot-wot,Hylambates maculatus,1,46,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,45,yes,25744,Sharp-nosed ridged frog,Ptychadena oxyrhynchus,1,46,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,46,yes,23382,Variable Reed Frog,Hyperolius pictus,1,44,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,47,yes,25164,Krefft's Warty Frog,Callulina kreffti,1,43,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,48,yes,66425,Phrynobatrachus ungujae,Phrynobatrachus ungujae,1,41,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,49,yes,23366,Angolan Reed Frog,Hyperolius parallelus,1,37,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,50,yes,23288,Shimba Hills Reed Frog,Hyperolius rubrovermiculatus,1,37,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,51,yes,25350,Phrynobatrachus stewartae,Phrynobatrachus stewartae,1,37,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,52,yes,26197,Edible bullfrog,Pyxicephalus edulis,1,35,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,53,yes,134831,Kachowski's Sand Frog,Tomopterna kachowskii,1,35,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,54,yes,23371,Maria's Reed Frog,Hyperolius mariae,1,34,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,55,yes,25457,African Clawed Frog,Xenopus laevis,1,34,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,56,yes,64834,Spotted Spiny Reed Frog,Afrixalus dorsimaculatus,1,33,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,57,yes,23412,Parker’s Forest Tree Frog,Leptopelis parkeri,1,32,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,58,yes,23286,Bladder Reed Frog,Hyperolius cystocandicans,1,30,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,59,yes,67273,Lake Victoria Clawed Frog,Xenopus victorianus,1,29,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,60,yes,25743,Schilluk ridged frog,Ptychadena schillukorum,1,28,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,61,yes,23406,Witu Forest Tree Frog,Leptopelis concolor,1,26,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,62,yes,517454,Dead-leaf Toad,Sclerophrys brauni,1,26,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,63,yes,21861,African Red Toad,Schismaderma carens,1,24,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,64,yes,23369,Cinnamon-bellied Reed Frog,Hyperolius cinnamomeoventris,1,21,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,65,yes,134941,Margined Reed Frog,Hyperolius marginatus,1,21,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,66,yes,66424,Phrynobatrachus scheffleri,Phrynobatrachus scheffleri,1,20,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,67,yes,26203,Mount Meru Stream Frog,Strongylopus merumontanus,1,20,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,68,yes,65579,Galam white-lipped frog,Hylarana galamensis,1,19,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,69,yes,23393,Brown Reed Frog,Hyperolius castaneus,1,19,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,70,yes,23505,Somali Running Frog,Kassina somalica,1,19,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,71,yes,326304,Silvery Tree Frog,Leptopelis argenteus,1,19,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,72,yes,476938,Barbour's Tree Frog,Leptopelis grandiceps,1,19,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,73,yes,25356,Phrynobatrachus keniensis,Phrynobatrachus keniensis,1,19,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,74,yes,23301,Mountain Reed Frog,Hyperolius montanus,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,75,yes,27904,Taita Hills Caecilian,Boulengerula taitana,1,16,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,76,yes,25762,Erlanger's Grassland Frog,Ptychadena erlangeri,1,16,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,77,yes,25782,Mascarene Ridged Frog,Ptychadena mascareniensis,1,16,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,78,yes,142293,Tremelo Sand Frog,Tomopterna cryptotis,1,16,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,79,yes,134926,Stuhlmann's Spiny Reed Frog,Afrixalus stuhlmanni,1,15,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,80,yes,64833,Clarke's banana frog,Afrixalus clarkei,1,14,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,81,no,23416,Badditu Forest Tree Frog,Leptopelis gramineus,1,14,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,82,no,66128,Udzungwa Toad,Mertensophryne uzunguensis,1,14,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,83,no,25376,Phrynobatrachus krefftii,Phrynobatrachus krefftii,1,14,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,84,no,1473434,Sclerophrys berghei,Sclerophrys berghei,1,14,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,85,no,326298,Morere's Spiny Reed Frog,Afrixalus morerei,1,13,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,86,no,23465,Uluguru Banana Frog,Afrixalus uluguruensis,1,13,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,87,no,476493,Arthroleptides yakusini,Arthroleptides yakusini,1,13,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,88,no,464511,Davenport's Reed Frog,Hyperolius davenporti,1,13,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,89,no,23437,Shoa Forest Tree Frog,Leptopelis ragazzii,1,13,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,90,no,66126,Taita Toad,Mertensophryne taitana,1,13,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,91,no,70816,Phrynobatrachus kakamikro,Phrynobatrachus kakamikro,1,13,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,92,no,25763,Mozambique ridged frog,Ptychadena mossambica,1,13,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,93,no,64920,Molo Frog,Amietia wittei,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,94,no,26117,Ornate frog,Hildebrandtia ornata,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,95,no,1404303,Hyperolius goetzei,Hyperolius goetzei,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,96,no,25807,Tomopterna luganga,Tomopterna luganga,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,97,no,25455,Eritrea Clawed Frog,Xenopus clivii,1,12,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,98,no,134694,Meteora Secret Frog,Callulina meteora,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,99,no,464514,Rwanda Long Reed Frog,Hyperolius rwandae,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,100,no,65733,Watson's Reed Frog,Hyperolius watsonae,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,101,no,21752,Tornier's Forest Toad,Nectophrynoides tornieri,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,102,no,24901,West African Rubber Frog,Phrynomantis microps,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,103,no,517216,Steindachner's Toad,Sclerophrys steindachneri,1,11,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,104,no,64910,De Saeger's River Frog,Amietia desaegeri,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,105,no,25163,Mazumbai Warty Frog,Callulina kisiwamsitu,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,106,no,23293,Mette's Reed Frog,Hyperolius pseudargus,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,107,no,25404,Vissoke River Frog,Phrynobatrachus bequaerti,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,108,no,25766,Ptychadena chrysogaster,Ptychadena chrysogaster,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,109,no,476828,Tomopterna gallmanni,Tomopterna gallmanni,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,110,no,25805,Marbled sand frog,Tomopterna marmorata,1,10,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,111,no,65136,Highland Rain Frog,Breviceps fichus,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,112,no,70537,Taita Warty Frog,Callulina dawida,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,113,no,26658,Keller's Bubble-nest Frog,Chiromantis kelleri,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,114,no,23299,Mottle-sided Reed Frog,Hyperolius lateralis,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,115,no,25753,Ptychadena mahnerti,Ptychadena mahnerti,1,9,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,116,no,120777,Short-legged Spiny Reed Frog,Afrixalus brachycnemis,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,117,no,24590,Rugegewald Screeching Frog,Arthroleptis adolfifriederici,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,118,no,24593,Poroto Screeching Frog,Arthroleptis reichei,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,119,no,25738,Filfil Slippery Frog,Conraua beccarii,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,120,no,24454,Guinea Snout-burrower,Hemisus guineensis,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,121,no,464512,Burgess' Reed Frog,Hyperolius burgessi,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,122,no,135094,Tanner's Reed Frog,Hyperolius tanneri,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,123,no,23414,Christy's Tree Frog,Leptopelis christyi,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,124,no,65971,Mackay's Tree Frog,Leptopelis mackayi,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,125,no,23530,Ethiopian striped frog,Paracassina obscura,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,126,no,25358,Golden Puddle Frog,Phrynobatrachus auritus,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,127,no,25783,Grassland ridged frog,Ptychadena porosissima,1,8,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,128,no,991952,Northern Spiny Reed Frog,Afrixalus septentrionalis,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,129,no,65143,Plimpton's Dainty Frog,Cacosternum plimptoni,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,130,no,23372,Balfour's Reed Frog,Hyperolius balfouri,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,131,no,23417,Dime Forest Tree Frog,Leptopelis vannutellii,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,132,no,1595941,Lugh Toad,Mertensophryne lughensis,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,133,no,21750,Robust Viviparous Toad,Nectophrynoides viviparus,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,134,no,26196,Giant African Bullfrog,Pyxicephalus adspersus,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,135,no,517302,Kerinyaga Toad,Sclerophrys kerinyagae,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,136,no,28208,Kirk's Caecilian,Scolecomorphus kirkii,1,7,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,137,no,70457,Hidden Squeaker Frog,Arthroleptis fichika,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,138,no,23392,Highland Reed Frog,Hyperolius discodactylus,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,139,no,23290,Dwarf Reed Frog,Hyperolius minutissimus,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,140,no,464513,Ruvu Reed Frog,Hyperolius ruvuensis,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,141,no,25401,Bubbling Puddle Frog,Phrynobatrachus bullans,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,142,no,25405,Phrynobatrachus pakenhami,Phrynobatrachus pakenhami,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,143,no,25785,Cooper's Grassland Frog,Ptychadena cooperi,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,144,no,25761,Ethiopian Grass Frog,Ptychadena neumanni,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,145,no,476829,Pyxicephalus angusticeps,Pyxicephalus angusticeps,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,146,no,28210,Banded Caecilian,Scolecomorphus vittatus,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,147,no,476743,Wamba Sand Frog,Tomopterna wambensis,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,148,no,1651340,Dodson's Toad,Vandijkophrynus dodsoni,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,149,no,25447,De Witte's Clawed Frog,Xenopus wittei,1,6,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
