group,rank,recommended,taxon_id,common_name,scientific_name,countries_with_records,observation_count,review_note
fish,188,no,51553,Almaco Jack,Seriola rivoliana,1,166,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,189,no,617424,Reticulated Leatherjacket,Stephanolepis diaspros,1,164,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,190,no,118709,Leerfish,Lichia amia,1,163,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,191,no,49601,Common Mola,Mola mola,1,161,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,192,no,118698,Leopard-spotted Goby,Thorogobius ephippiatus,1,161,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,193,no,118687,Tentacled Blenny,Parablennius tentacularis,1,156,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,194,no,69989,Common Roach,Rutilus rutilus,1,155,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,195,no,105789,Black-headed Blenny,Microlipophrys nigriceps,1,154,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,196,no,613573,Rovella,Sarmarutilus rubilio,1,153,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,197,no,81554,Channel Catfish,Ictalurus punctatus,1,151,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,198,no,118599,Round Sardinella,Sardinella aurita,1,151,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,199,no,113528,Baillon's Wrasse,Symphodus bailloni,1,151,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,200,no,118601,Pouting,Trisopterus luscus,1,151,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,201,no,104842,Andalusian Barbel,Luciobarbus sclateri,1,150,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,202,no,103914,Green Wrasse,Labrus viridis,1,148,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,203,no,360093,Red Squirrelfish,Sargocentron rubrum,1,147,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,204,no,110042,Common Goby,Pomatoschistus microps,1,143,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,205,no,109311,Adour Minnow,Phoxinus bigerri,1,139,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,206,no,103913,Cuckoo Wrasse,Labrus mixtus,1,138,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,207,no,1316741,Blacktailed Wrasse,Symphodus melanocercus,1,137,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,208,no,101585,Common Gudgeon,Gobio gobio,1,134,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,209,no,118649,Lesser Weever,Echiichthys vipera,1,133,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,210,no,114126,Atlantic Bluefin Tuna,Thunnus thynnus,1,133,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,211,no,618436,European Finless Eel,Apterichtus caecus,1,131,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,212,no,95147,Common Barbel,Barbus barbus,1,131,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,213,no,446060,Couch's Goby,Gobius couchi,1,131,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,214,no,118622,John Dory,Zeus faber,1,131,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,215,no,118695,Atlantic Horse Mackerel,Trachurus trachurus,1,130,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,216,no,120632,Madeiran Sardinella,Sardinella maderensis,1,129,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,217,no,98753,Goldsinny Wrasse,Ctenolabrus rupestris,1,126,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,218,no,120610,Red-banded Seabream,Pagrus auriga,1,126,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,219,no,187674,Adriatic Blenny,Microlipophrys adriaticus,1,125,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,220,no,109633,Keeltail Needlefish,Platybelone argalus,1,122,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,221,no,786323,Golden Grey Mullet,Chelon auratus,1,121,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,222,no,111757,European Bitterling,Rhodeus amarus,1,121,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,223,no,118699,Golden Goby,Gobius auratus,1,120,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,224,no,118716,Sailfin Dragonet,Callionymus pusillus,1,118,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,225,no,110039,Bath's Goby,Pomatoschistus bathi,1,117,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,226,no,564867,Atlantic Wrasse,Symphodus caeruleus,1,117,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,227,no,118648,Spotted Weever,Trachinus araneus,1,115,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,228,no,93704,Twaite Shad,Alosa fallax,1,111,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,229,no,118712,Picarel,Spicara smaris,1,110,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,230,no,49927,Spotfin Burrfish,Chilomycterus reticulatus,1,109,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,231,no,110977,Iberian Nase,Pseudochondrostoma polylepis,1,108,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,232,no,112118,Common Rudd,Scardinius erythrophthalmus,1,106,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,233,no,69841,Atlantic Chub Mackerel,Scomber colias,1,106,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,234,no,95319,Italian Barbel,Barbus plebejus,1,105,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,235,no,96913,Small-mouthed Wrasse,Centrolabrus exoletus,1,102,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,236,no,111946,Marble Trout,Salmo marmoratus,1,99,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,237,no,120669,Senegalese Sole,Solea senegalensis,1,99,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,238,no,94258,Mediterranean Banded Killifish,Aphanius fasciatus,1,97,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,239,no,51910,European Anchovy,Engraulis encrasicolus,1,96,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,240,no,118592,Giant Snake Eel,Ophisurus serpens,1,96,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,241,no,120614,Little Tunny,Euthynnus alletteratus,1,93,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,242,no,613179,North Italian Roach,Leucos aula,1,92,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,243,no,1316614,Two-spotted Goby,Pomatoschistus flavescens,1,92,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,244,no,608753,Red Sea Hardyhead Silverside,Atherinomorus forskalii,1,87,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,245,no,96128,Stone Goby,Buenia affinis,1,87,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,246,no,486180,Southern Pike,Esox cisalpinus,1,84,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,247,no,56899,Chameleon Cichlid,Australoheros facetus,1,83,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,248,no,131523,Bermuda Chub,Kyphosus sectatrix,1,83,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,249,no,620469,Canary Scorpionfish,Scorpaena canariensis,1,83,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,250,no,98531,Common Dolphinfish,Coryphaena hippurus,1,82,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,251,no,118678,Atlantic Mackerel,Scomber scombrus,1,82,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,252,no,1316229,Imperial Needlefish,Tylosurus imperialis,1,82,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,253,no,446153,Guillet's goby,Lebetus guilleti,1,80,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,254,no,1316692,Grass Goby,Gobius ophiocephalus,1,79,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,255,no,338048,Topknot,Zeugopterus punctatus,1,79,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,256,no,120693,Spotfin Scad,Caranx rhonchus,1,76,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,257,no,118602,Shore Rockling,Gaidropsarus mediterraneus,1,76,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,258,no,113584,Darkflank Pipefish,Syngnathus taenionotus,1,76,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,259,no,92984,Common Bream,Abramis brama,1,74,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,260,no,210173,Brassy Drummer,Kyphosus vaigiensis,1,74,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,261,no,113578,Black-striped Pipefish,Syngnathus abaster,1,74,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,262,no,342287,Painted Goby,Pomatoschistus pictus,1,72,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,263,no,110976,Douro Nase,Pseudochondrostoma duriense,1,72,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,264,no,118680,Common Drum,Umbrina cirrosa,1,72,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,265,no,118717,Common Dragonet,Callionymus lyra,1,71,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,266,no,95277,Southern Barbel,Barbus meridionalis,1,69,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,267,no,104839,Ebro barbel,Luciobarbus graellsii,1,69,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,268,no,128500,Grass Carp,Ctenopharyngodon idella,1,67,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,269,no,154500,Weakfish,Cynoscion regalis,1,66,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,270,no,68118,White Grouper,Epinephelus aeneus,1,66,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,271,no,101625,Striped Goby,Gobius vittatus,1,66,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,272,no,105894,Large-headed Goby,Millerigobius macrocephalus,1,66,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,273,no,619059,Rhomboid Sweeper,Pempheris rhomboidea,1,66,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,274,no,107889,Mozambique Tilapia,Oreochromis mossambicus,1,65,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,275,no,113530,Doderlein's Wrasse,Symphodus doderleini,1,65,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,276,no,120638,Klein's Sole,Synapturichthys kleinii,1,64,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,277,no,49498,Scrawled Filefish,Aluterus scriptus,1,62,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,278,no,110675,South European Nase,Protochondrostoma genei,1,61,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,279,no,472137,Cornish Sucker,Lepadogaster purpurea,1,60,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,280,no,613166,Asp,Leuciscus aspius,1,59,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,281,no,95171,Brook barbel,Barbus caninus,1,58,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,282,no,445866,Senegal seabream,Diplodus bellottii,1,58,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,283,no,118603,European Hake,Merluccius merluccius,1,56,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,284,no,111914,Italian Golden Loach,Sabanejewia larvata,1,56,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,285,no,118635,Sand Sole,Pegusa lascaris,1,55,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,286,no,173412,Guppy,Poecilia reticulata,1,55,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,287,no,333992,Southern Iberian chub,Squalius pyrenaicus,1,55,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,288,no,108185,Arno Goby,Padogobius nigricans,1,54,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,289,no,618435,Slender Finless Eel,Apterichtus anguiformis,1,53,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,290,no,120667,Thor's Scaldfish,Arnoglossus thori,1,53,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,291,no,113005,Illyrian Chub,Squalius illyricus,1,53,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,292,no,120647,Canary Drum,Umbrina canariensis,1,53,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,293,no,115167,Broadbill Swordfish,Xiphias gladius,1,51,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,294,no,120680,Pink Dentex,Dentex gibbosus,1,49,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,295,no,130386,Longspined Bullhead,Taurulus bubalis,1,49,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,296,no,504432,Leopard Eel,Myrichthys pardalis,1,48,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,297,no,118657,Blackspot Seabream,Pagellus bogaraveo,1,47,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,298,no,49402,Atlantic Sergeant Major,Abudefduf saxatilis,1,46,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,299,no,109631,European Flounder,Platichthys flesus,1,45,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,300,no,445771,Brito's goby,Chromogobius britoi,1,44,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,301,no,118607,Two-spotted Sucker,Diplecogaster bimaculata,1,44,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,302,no,47255,European Barracuda,Sphyraena sphyraena,1,43,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,303,no,1316876,Iberian toothcarp,Apricaphanius iberus,1,42,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,304,no,103249,Portuguese arched-mouth nase,Iberochondrostoma lusitanicum,1,42,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,305,no,52464,Black Triggerfish,Melichthys niger,1,42,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,306,no,118610,Angler,Lophius piscatorius,1,41,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,307,no,113013,Maritza Chub,Squalius orpheus,1,41,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,308,no,142759,Little Bellowsfish,Macroramphosus gracilis,1,40,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,309,no,416585,Turbot,Scophthalmus maximus,1,40,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,310,no,113024,Vardar Chub,Squalius vardarensis,1,40,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,311,no,120689,Lesser Amberjack,Seriola fasciata,1,39,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,312,no,118637,Eckström's Topknot,Zeugopterus regius,1,39,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,313,no,120635,Ocean Puffer,Lagocephalus lagocephalus,1,38,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,314,no,118714,Cline,Clinitrachus argentatus,1,37,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,315,no,98097,Danubian Spined Loach,Cobitis elongatoides,1,37,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,316,no,111974,Arctic Char,Salvelinus alpinus,1,37,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,317,no,479674,Rubber-lip Grunt,Plectorhinchus mediterraneus,1,36,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,318,no,332553,Atlantic Pollock,Pollachius pollachius,1,36,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,319,no,111927,Basilisk Blenny,Salaria basilisca,1,36,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,320,no,1316691,Italian Spring Goby,Orsinigobius punctatissimus,1,35,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,321,no,118694,Mediterranean Horse Mackerel,Trachurus mediterraneus,1,35,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,322,no,95382,Horse Barbel,Barbus tyberinus,1,33,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,323,no,98411,Liechtenstein's Goby,Corcyrogobius liechtensteini,1,33,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,324,no,608309,Pharaoh Cardinalfish,Apogonichthyoides pharaonis,1,32,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,325,no,118684,Portuguese blenny,Parablennius ruber,1,32,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,326,no,109885,Sailfin Molly,Poecilia latipinna,1,32,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,327,no,95146,Danube Barbel,Barbus balcanicus,1,31,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,328,no,95218,Iberian redfin barbel,Barbus haasi,1,31,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,329,no,118626,Longfin Gurnard,Chelidonichthys obscurus,1,31,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,330,no,118636,Brill,Scophthalmus rhombus,1,31,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,331,no,49268,Blunthead Puffer,Sphoeroides pachygaster,1,31,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,332,no,93603,Schneider,Alburnoides bipunctatus,1,30,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,333,no,120694,Atlantic Tripletail,Lobotes surinamensis,1,30,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,334,no,93138,Bermejuela,Achondrostoma arcasii,1,29,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,335,no,95099,Stone Loach,Barbatula barbatula,1,29,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,336,no,113863,Epiros Riffle Dace,Telestes pleurobipunctatus,1,29,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,337,no,100083,Dogtooth Grouper,Epinephelus caninus,1,28,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,338,no,118710,Pilotfish,Naucrates ductor,1,28,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,339,no,64589,Boarfish,Capros aper,1,27,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,340,no,614465,Shy Goby,Didogobius kochi,1,27,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,341,no,615630,Sideburn wrasse,Pteragogus trispilus,1,27,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,342,no,113008,Ebro chub,Squalius laietanus,1,27,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,343,no,118697,Four-spotted Goby,Deltentosteus quadrimaculatus,1,26,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,344,no,109317,Languedoc minnow,Phoxinus septimaniae,1,26,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,345,no,110044,Quagga Goby,Pomatoschistus quagga,1,26,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,346,no,114127,European Grayling,Thymallus thymallus,1,26,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,347,no,120676,Blue Jack Mackerel,Trachurus picturatus,1,26,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,348,no,618483,Armless Snake Eel,Dalophis imberbis,1,25,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,349,no,118611,Black-bellied Angler,Lophius budegassa,1,25,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,350,no,47240,Common Bellowsfish,Macroramphosus scolopax,1,25,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,351,no,430030,Balkan Brook Trout,Salmo farioides,1,25,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,352,no,1315066,Baetican toothcarp,Apricaphanius baeticus,1,24,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,353,no,1277075,Barbus fucini,Barbus fucini,1,24,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,354,no,95353,Strumica Barbel,Barbus strumicae,1,24,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,355,no,1545462,Atlantic Spined Loach,Cobitis atlantica,1,24,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,356,no,103710,Adriatic Dwarf Goby,Knipowitschia panizzae,1,24,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,357,no,99696,Western Greece Goby,Economidichthys pygmaeus,1,23,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,358,no,118615,Mediterranean Sand Eel,Gymnammodytes cicerelus,1,23,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,359,no,104840,Eastern Iberian barbel,Luciobarbus guiraonis,1,23,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,360,no,121324,Nile Tilapia,Oreochromis niloticus,1,23,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,361,no,118679,Brown Meagre,Argyrosomus regius,1,22,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,362,no,95811,Silver Bream,Blicca bjoerkna,1,21,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,363,no,118632,Whiskered Sole,Monochirus hispidus,1,21,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,364,no,111859,Italian Gudgeon,Romanogobio benacensis,1,21,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,365,no,113015,Peloponnese Chub,Squalius peloponensis,1,21,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,366,no,530136,Slender Shrimpgoby,Vanderhorstia mertensi,1,21,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,367,no,118715,Risso's Dragonet,Callionymus risso,1,20,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,368,no,320326,Five-bearded Rockling,Ciliata mustela,1,20,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,369,no,1316049,Rhodes minnow,Ladigesocypris ghigii,1,20,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,370,no,108445,Ebro nase,Parachondrostoma miegii,1,20,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,371,no,48648,Atlantic Salmon,Salmo salar,1,20,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,372,no,113009,Toscana Stream Chub,Squalius lucumonis,1,20,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,373,no,321550,Fusca Drum,Umbrina ronchus,1,20,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,374,no,1313296,Pallaoro's Goby,Zebrus pallaoroi,1,20,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,375,no,95313,Peloponnese Barbel,Barbus peloponnesius,1,19,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,376,no,1314946,Lisbon Arched-mouth Nase,Iberochondrostoma olisiponense,1,19,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,377,no,120605,Solea aegyptiaca,Solea aegyptiaca,1,19,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,378,no,114111,Large-scaled Goby,Thorogobius macrolepis,1,19,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,379,no,118608,Small-headed Clingfish,Apletodon dentatus,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,380,no,445669,Grohmann's Scald-fish,Arnoglossus grohmanni,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,381,no,95348,Sperchios Barbel,Barbus sperchiensis,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,382,no,84179,Ray's Bream,Brama brama,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,383,no,97761,Banded Goby,Chromogobius quadrivittatus,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,384,no,98113,Struma Spined Loach,Cobitis strumicae,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,385,no,48844,Sharksucker,Echeneis naucrates,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,386,no,101887,Ruffe,Gymnocephalus cernua,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,387,no,187636,Albanian Barbel,Luciobarbus albanicus,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,388,no,118623,Straightnose Pipefish,Nerophis ophidion,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
fish,389,no,111898,Pigo,Rutilus pigus,1,18,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
